type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_variation_option_Size,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_media_gallery_image_url_19,product_media_gallery_image_url_20,product_media_gallery_image_url_21,product_media_gallery_image_url_22,product_media_gallery_image_url_23,product_media_gallery_image_url_24,product_media_gallery_image_url_25,product_media_gallery_image_url_26,product_media_gallery_image_url_27,product_media_gallery_image_url_28,product_media_gallery_image_url_29,product_media_gallery_image_url_30
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_4384,Black,,,,,46 NL (40 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_4385,Black,,,,,48 NL (42 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_4386,Black,,,,,50 NL (44 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_4387,Black,,,,,52 NL (46 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_4388,Black,,,,,54 NL (48 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_16758,Black,,,,,56 NL (50 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_16759,Black,,,,,58 NL (52 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_16760,Black,,,,,60 NL (54 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_16761,Black,,,,,62 NL (56 FR),,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_7965_16762,Black,,,,,64 NL (58 FR),,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64689,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64690,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64691,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64692,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64693,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64694,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64695,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64696,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64697,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64698,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64700_64699,Dark Grey,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64689,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64690,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64691,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64692,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64693,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64694,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64695,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64696,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64697,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64698,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,13.24,,,,,,,,,,,,,,,,,,,,,,,K777PROMO_64701_64699,Light Mastic,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_16770,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_4384,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_4385,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_4386,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_4387,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_4388,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_16758,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_16759,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_16760,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_16761,Navy,,,,,,,,,,,,,,,,,,,
product_variation,779,34.66,,,,,,,,,,,,,,,,,,,,,,,K777_4390_16762,Navy,,,,,,,,,,,,,,,,,,,
product,780,71.7,Heren 2-in-1 broek met meerdere zakken,100% katoen sergé. Gewassen met enzymen. Ritssluiting en drukknopen. 4 voorzakken en 3 achterzakken.  Afritsbare onderkant. Plastic ring voor karabijnhaak.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456324&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456323&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456322&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456321&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456320&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456319&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456318&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=456317&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197390&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,56 NL (50 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,58 NL (52 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Size,60 NL (54 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,780,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Dark Beige,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46616,Black,,,,,44 NL (38 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46618,Black,,,,,46 NL (40 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46619,Black,,,,,48 NL (42 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46620,Black,,,,,50 NL (44 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46621,Black,,,,,52 NL (46 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46622,Black,,,,,54 NL (48 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46623,Black,,,,,56 NL (50 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46624,Black,,,,,58 NL (52 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46617_46625,Black,,,,,60 NL (54 FR),,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46616,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46618,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46619,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46620,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46621,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46622,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46623,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46624,Dark Beige,,,,,,,,,,,,,,,,,,,
product_variation,780,71.7,,,,,,,,,,,,,,,,,,,,,,,K785_46626_46625,Dark Beige,,,,,,,,,,,,,,,,,,,
product,781,11.02,Herenchinobroek,"100% katoen sergé. Gewassen met enzymen. Getailleerde rechte snit. 2 zijzakken, 1 ticketzakje. 2 achterzakken omzoomd. YKK® rits en knopen. Riemlussen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=155421&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=155421&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67074&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,50 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,52 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,54 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,56 NL (50 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,58 NL (52 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,60 NL (54 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,62 NL (56 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Size,64 NL (58 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,781,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46627,Washed Blue,,,,,44 NL (38 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46629,Washed Blue,,,,,46 NL (40 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46630,Washed Blue,,,,,48 NL (42 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46631,Washed Blue,,,,,50 NL (44 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46632,Washed Blue,,,,,52 NL (46 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46633,Washed Blue,,,,,54 NL (48 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46634,Washed Blue,,,,,56 NL (50 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46635,Washed Blue,,,,,58 NL (52 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46636,Washed Blue,,,,,60 NL (54 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46637,Washed Blue,,,,,62 NL (56 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48629_46638,Washed Blue,,,,,64 NL (58 FR),,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46627,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46629,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46630,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46631,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46632,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46633,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46634,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46635,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46636,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46637,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,781,11.02,,,,,,,,,,,,,,,,,,,,,,,K789_48630_46638,Washed Red,,,,,,,,,,,,,,,,,,,
product,782,10.74,Dameschinobroek,"100% katoen sergé. Gewassen met enzymen. Getailleerde rechte snit. 2 zijzakken, 1 ticketzakje. 2 achterzakken omzoomd. YKK® rits en knopen. Riemlussen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=134597&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=134597&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=155422&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,32 NL (34 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,34 NL (36 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,36 NL (38 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,38 NL (40 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,40 NL (42 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,42 NL (44 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,44 NL (46 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,46 NL (48 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Size,48 NL (50 FR),RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,782,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Washed Red,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46650,Washed Blue,,,,,32 NL (34 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46649,Washed Blue,,,,,34 NL (36 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46641,Washed Blue,,,,,36 NL (38 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46643,Washed Blue,,,,,38 NL (40 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46644,Washed Blue,,,,,40 NL (42 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46645,Washed Blue,,,,,42 NL (44 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46646,Washed Blue,,,,,44 NL (46 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46647,Washed Blue,,,,,46 NL (48 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48632_46648,Washed Blue,,,,,48 NL (50 FR),,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46650,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46649,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46641,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46643,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46644,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46645,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46646,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46647,Washed Red,,,,,,,,,,,,,,,,,,,
product_variation,782,10.74,,,,,,,,,,,,,,,,,,,,,,,K790_48633_46648,Washed Red,,,,,,,,,,,,,,,,,,,
product,783,7.06,Boxershorts,"95% katoen / 5 % elasthan. Elastische tailleband met contrasterende randen.  Gecertificeerd STANDARD 100 by OEKO-TEX®N° CQ1007/7, IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=371997&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Kariban,Ondergoed,Boxer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371997&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=371996&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377768&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377767&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377766&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377765&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377764&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377763&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=377762&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Oxford Grey,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_option,783,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,,,,,,
product_variation,783,7.06,,,,,,,,,,,,,,,,,,,,,,,K800_40177_40176,Black,,,,,S,,,,,,,,,,,,,,
product_variation,783,7.06,,,,,,,,,,,,,,,,,,,,,,,K800_40177_40178,Black,,,,,M,,,,,,,,,,,,,,
product_variation,783,7.06,,,,,,,,,,,,,,,,,,,,,,,K800_40177_40179,Black,,,,,L,,,,,,,,,,,,,,
product_variation,783,7.06,,,,,,,,,,,,,,,,,,,,,,,K800_40177_40180,Black,,,,,XL,,,,,,,,,,,,,,
product_variation,783,7.06,,,,,,,,,,,,,,,,,,,,,,,K800_40177_40181,Black,,,,,XXL,,,,,,,,,,,,,,
product_variation,783,7.06,,,,,,,,,,,,,,,,,,,,,,,K800_46160_40176,Fuchsia,,,,,,,,,,,,,,,,,,,
