type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5
product_variation,2282,25.42,,,,,,,,RU566M_58211_52715,Fuchsia,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58211_52714,Fuchsia,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58211_52717,Fuchsia,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58211_52718,Fuchsia,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58211_52713,Fuchsia,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58212_52716,Light Oxford,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58212_52715,Light Oxford,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58212_52714,Light Oxford,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58212_52717,Light Oxford,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58212_52718,Light Oxford,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_58212_52713,Light Oxford,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_52721_52716,White,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_52721_52715,White,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_52721_52714,White,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_52721_52717,White,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_52721_52718,White,,,,,,,,
product_variation,2282,25.42,,,,,,,,RU566M_52721_52713,White,,,,,,,,
product,2283,17.54,Ladies' Classic Cotton Polo,"100% ringgesponnen katoen (Light Oxford: 93% ringgesponnen katoen / 7% polyester). Piqué. Nektape. Zijsplitjes. Versterkte schoudernaden. Afwerking met dubbele stiksels. Knooplijst met 2 knopen. Reserveknoop. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387639&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387638&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2283,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,
product_option,2283,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15068_15067,Black,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15068_15054,Black,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15068_15055,Black,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15068_15056,Black,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15068_15057,Black,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15069_15067,Classic Red,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15069_15054,Classic Red,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15069_15055,Classic Red,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15069_15056,Classic Red,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15069_15057,Classic Red,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15070_15067,French Navy,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15070_15054,French Navy,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15070_15055,French Navy,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15070_15056,French Navy,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15070_15057,French Navy,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_40591_15067,Fuchsia,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_40591_15054,Fuchsia,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_40591_15055,Fuchsia,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_40591_15056,Fuchsia,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_40591_15057,Fuchsia,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15071_15067,Sky Blue,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15071_15054,Sky Blue,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15071_15055,Sky Blue,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15071_15056,Sky Blue,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569FC_15071_15057,Sky Blue,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569F_15049_14997,White,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569F_15049_14984,White,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569F_15049_14985,White,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569F_15049_14986,White,,,,,,,,
product_variation,2283,17.54,,,,,,,,RU569F_15049_14987,White,,,,,,,,
product,2284,17.54,Men's Classic Cotton Polo,"100% ringgesponnen katoen (Light Oxford: 93% ringgesponnen katoen / 7% polyester). Piqué. Nektape. Zijsplitjes. Versterkte schoudernaden. Kraag en mouwuiteinden in 1x1 rib. Knooplijst met 2 knopen. Reserveknoop. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387641&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387641&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387640&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2284,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,
product_option,2284,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6030_6023,Black,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6030_6024,Black,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6030_6025,Black,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6030_6026,Black,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6030_58216,Black,,,,,,,,
product_variation,2284,23.36,,,,,,,,RU569MCX_6045_11991,Black,,,,,,,,
product_variation,2284,23.36,,,,,,,,RU569MCX_6045_15260,Black,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6034_6023,Bottle Green,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6034_6024,Bottle Green,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6034_6025,Bottle Green,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6034_6026,Bottle Green,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6034_58216,Bottle Green,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6035_6023,Bright Royal,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6035_6024,Bright Royal,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6035_6025,Bright Royal,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6035_6026,Bright Royal,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6035_58216,Bright Royal,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6028_6023,Classic Red,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6028_6024,Classic Red,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6028_6025,Classic Red,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6028_6026,Classic Red,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6028_58216,Classic Red,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6032_6023,French Navy,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6032_6024,French Navy,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6032_6025,French Navy,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6032_6026,French Navy,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6032_58216,French Navy,,,,,,,,
product_variation,2284,23.36,,,,,,,,RU569MCX_6049_11991,French Navy,,,,,,,,
product_variation,2284,23.36,,,,,,,,RU569MCX_6049_15260,French Navy,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_40572_6023,Fuchsia,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_40572_6024,Fuchsia,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_40572_6025,Fuchsia,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_40572_6026,Fuchsia,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_40572_58216,Fuchsia,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6037_6023,Sky Blue,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6037_6024,Sky Blue,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6037_6025,Sky Blue,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6037_6026,Sky Blue,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569MC_6037_58216,Sky Blue,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569M_6022_6018,White,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569M_6022_6019,White,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569M_6022_6020,White,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569M_6022_6021,White,,,,,,,,
product_variation,2284,17.54,,,,,,,,RU569M_6022_58215,White,,,,,,,,
product_variation,2284,23.36,,,,,,,,RU569MX_6056_6055,White,,,,,,,,
product_variation,2284,23.36,,,,,,,,RU569MX_6056_15259,White,,,,,,,,
product,2285,24.38,Ladies' Ultimate Cotton Polo,"100% ringgesponnen gekamd katoen. Fijne piqué. 'Honey combed' voor extra zachtheid. Moderne snit. Nektape en zijsplitjes in visgraatmotief voor extra stevigheid. Mouwuiteinden omgeslagen afgewerkt met dubbele stiksels. Versterkte schoudernaden. Knooplijst met 3 toon op toon knopen. Reserverknoop. Voorgekrompen. Wasbaar op 60°C en geschikt voor in de wasdroger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387643&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387642&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2285,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Color,Titanium,RADIOBUTTONS,TRUE,,,,
product_option,2285,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41468_41462,Black,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41468_41464,Black,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41468_41465,Black,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41468_41466,Black,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41468_41467,Black,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41471_41462,Classic Red,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41471_41464,Classic Red,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41471_41465,Classic Red,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41471_41466,Classic Red,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41471_41467,Classic Red,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41472_41462,French Navy,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41472_41464,French Navy,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41472_41465,French Navy,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41472_41466,French Navy,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41472_41467,French Navy,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41473_41462,Sky Blue,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41473_41464,Sky Blue,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41473_41465,Sky Blue,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41473_41466,Sky Blue,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41473_41467,Sky Blue,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41474_41462,Titanium,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41474_41464,Titanium,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41474_41465,Titanium,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41474_41466,Titanium,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577FC_41474_41467,Titanium,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577F_41457_41456,White,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577F_41457_41458,White,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577F_41457_41459,White,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577F_41457_41460,White,,,,,,,,
product_variation,2285,24.38,,,,,,,,RU577F_41457_41461,White,,,,,,,,
product,2286,24.38,Men's Ultimate Cotton Polo,"100% ringgesponnen gekamd katoen. Fijne piqué. 'Honey combed' voor extra zachtheid. Moderne snit. Nektape en zijsplitjes in visgraatmotief voor extra stevigheid. Mouwuiteinden in rib.  Versterkte schoudernaden. Knooplijst met 3 toon op toon knopen. Reserverknoop. Voorgekrompen en wasbaar op 60°C.Mag in de wasdroger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=480033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=480033&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=480032&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2286,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Color,Titanium,RADIOBUTTONS,TRUE,,,,
product_option,2286,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25037_25035,Black,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25037_25029,Black,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25037_25030,Black,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25037_25031,Black,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25037_25032,Black,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25037_25033,Black,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MCX_58221_58217,Black,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MCX_58221_58220,Black,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25038_25035,French Navy,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25038_25029,French Navy,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25038_25030,French Navy,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25038_25031,French Navy,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25038_25032,French Navy,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25038_25033,French Navy,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MCX_58224_58217,French Navy,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MCX_58224_58220,French Navy,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25062_25035,Titanium,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25062_25029,Titanium,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25062_25030,Titanium,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25062_25031,Titanium,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25062_25032,Titanium,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577MC_25062_25033,Titanium,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MCX_58226_58217,Titanium,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MCX_58226_58220,Titanium,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577M_25028_25026,White,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577M_25028_25013,White,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577M_25028_25014,White,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577M_25028_25015,White,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577M_25028_25016,White,,,,,,,,
product_variation,2286,24.38,,,,,,,,RU577M_25028_25017,White,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MX_58227_58218,White,,,,,,,,
product_variation,2286,28.04,,,,,,,,RU577MX_58227_58219,White,,,,,,,,
product,2287,18.9,Hardwearing Polycotton Polo,"65% polyester / 35% ringgesponnen katoen. Piqué. Kraag in rib en afgewerkt met nektape. Mouwuiteinen in rib. Zijsplitjes. Onderkant en schoudernaden verstevigd. Wasbaar tot 60°C en geschikt voor wasdroger. Gecertificeerd STANDARD 100 by OEKO-TEX®N° 08-5941, Shirley.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=387647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Russell,Kleding,Polo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387647&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=387646&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2287,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,5XL,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Size,6XL,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Bright Royal,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Classic Red,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Convoy Grey,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,French Navy,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Light Oxford,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,
product_option,2287,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9085_14949,Black,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9085_9067,Black,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9085_9068,Black,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9085_9069,Black,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9085_9070,Black,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9085_9071,Black,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58236_58228,Black,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58236_58231,Black,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58236_58233,Black,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58236_58234,Black,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9082_14949,Bottle Green,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9082_9067,Bottle Green,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9082_9068,Bottle Green,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9082_9069,Bottle Green,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9082_9070,Bottle Green,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9082_9071,Bottle Green,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58237_58228,Bottle Green,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58237_58231,Bottle Green,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58237_58233,Bottle Green,,,,,,,,
product_variation,2287,23.36,,,,,,,,RU599MCX_58237_58234,Bottle Green,,,,,,,,
product_variation,2287,18.9,,,,,,,,RU599MC_9083_14949,Bright Royal,,,,,,,,
