type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_variation_option_Size,product_media_gallery_image_url_10,product_media_gallery_image_url_11
product,2692,45.7,Gewatteerd signalisatiejasje met afneembare mouwen,"100% polyester. Twee reflecterende stroken van 5 cm rond het lichaam en op iedere schouder. Gecoate en waterdichte stof van polyester 300D. Vulling van gewatteerd diamantpolyester van 180 g/m². Afneembare mouwen voor talloze toepassingen. Ritssluiting over de hele lengte, tot aan de kin. Twee opgezette zakken onderaan. Conform aan de normen EN ISO20471 van klasse 2",https://media.europeancatalog.com/ws.php?act=download&mamfileid=393752&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393752&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393751&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393750&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Color,Hi Vis Orange / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2692,,,,,,,,,,,,,Color,Hi Vis Yellow / Navy,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66287_66281,Hi Vis Orange / Navy,,,,,,,,,,,S,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66287_66282,Hi Vis Orange / Navy,,,,,,,,,,,M,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66287_66283,Hi Vis Orange / Navy,,,,,,,,,,,L,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66287_66284,Hi Vis Orange / Navy,,,,,,,,,,,XL,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66287_66285,Hi Vis Orange / Navy,,,,,,,,,,,XXL,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66287_66286,Hi Vis Orange / Navy,,,,,,,,,,,3XL,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66288_66281,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66288_66282,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66288_66283,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66288_66284,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66288_66285,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product_variation,2692,45.7,,,,,,,,,,YHV008SL_66288_66286,Hi Vis Yellow / Navy,,,,,,,,,,,,,
product,2693,15.84,Hi -Vis jacket,"100% polyester. Reflecterende linten van 3,5 cm breed rond het lichaam, de armen en op iedere schouder; zak voor gsm/walkietalkie links op de borst; volledige rits aan de voorkant; twee lage zakken met kleppen die van bovenaan en opzij toegankelijk zijn; zakken voor pennen en sleutelhanger; identiteitstasje op de borst rechts; groot vlak voor decoratie op de achterkant. Conform aan de normen EN ISO20471:2013 van klasse 3.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=393698&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393698&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393699&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2693,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66303_66297,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66303_66298,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66303_66299,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66303_66300,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66303_66301,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66303_66302,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66304_66297,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66304_66298,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66304_66299,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66304_66300,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66304_66301,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2693,15.84,,,,,,,,,,YHVJ800_66304_66302,Hi Vis Yellow,,,,,,,,,,,,,
product,2694,61.38,Contrasterend signalisatiejasje,"100% polyester. Windbreaker in contrasterende kleuren voor een verhoogde zichtbaarheid en veiligheid. Ideaal voor personeel op voetbalvelden, organisatoren van events, parkeerwachters, mensen die de brandveiligheid verzekeren, paramedisch personeel enz. Buitenstof van Oxford-polyester bekleed met PU met gewatteerde vulling. Zak voor gsm en walkietalkie. Twee zakken aan de voorkant en een veiligheidszakje binnenin. Conform aan de normen EN ISO 20471:2013 van klasse 1.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=393713&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393713&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393693&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Color,Hi Vis Yellow / Green,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2694,,,,,,,,,,,,,Color,Hi Vis Yellow / Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66311_66305,Hi Vis Yellow / Green,,,,,,,,,,,S,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66311_66306,Hi Vis Yellow / Green,,,,,,,,,,,M,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66311_66307,Hi Vis Yellow / Green,,,,,,,,,,,L,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66311_66308,Hi Vis Yellow / Green,,,,,,,,,,,XL,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66311_66309,Hi Vis Yellow / Green,,,,,,,,,,,XXL,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66311_66310,Hi Vis Yellow / Green,,,,,,,,,,,3XL,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66312_66305,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66312_66306,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66312_66307,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66312_66308,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66312_66309,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,
product_variation,2694,61.38,,,,,,,,,,YHVP303_66312_66310,Hi Vis Yellow / Royal Blue,,,,,,,,,,,,,
product,2695,104.46,Ademend regenjasje Hi-Vis Soft Flex,"100% polyester. Zachte, ademende buitenstof met voering van tricot; reflecterende, met warmte verzegelde 3M-linten rond het lichaam, de armen en op iedere schouder; elastische mouwboorden; twee lage zakken; Koord op de zoom; Genaaide en gelaste naden met hechtlint. Voldoet aan en ISO20471:2013 klasse 3 en EN343 klasse 3.3.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=393717&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393717&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393718&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393719&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393720&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393721&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393722&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393715&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393716&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393714&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,
product_option,2695,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2695,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66319_66313,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66319_66314,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66319_66315,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66319_66316,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66319_66317,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66319_66318,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66320_66313,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66320_66314,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66320_66315,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66320_66316,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66320_66317,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2695,104.46,,,,,,,,,,YHVS450_66320_66318,Hi Vis Yellow,,,,,,,,,,,,,
product,2696,54.3,Ademende regenbroek Hi-Vis Soft Flex,"100% polyester. Zachte, ademende buitenstof; reflecterende, met warmte verzegelde 3M-linten rond het been; elastische mouwboorden; twee toegangszakken; regelbare drukknopen voor de enkel; genaaide en gelaste naden met hechtlint. Voldoet aan en ISO20471:2013 klasse 1 en EN343 klasse 3.3",https://media.europeancatalog.com/ws.php?act=download&mamfileid=149960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,Yoko,Kleding,Broek/Kuitbroek,https://media.europeancatalog.com/ws.php?act=download&mamfileid=149960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393730&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393729&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393726&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393727&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393728&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393731&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393724&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393725&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=393723&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2696,,,,,,,,,,,,,Color,Hi Vis Orange,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2696,,,,,,,,,,,,,Color,Hi Vis Yellow,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66327_66321,Hi Vis Orange,,,,,,,,,,,S,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66327_66322,Hi Vis Orange,,,,,,,,,,,M,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66327_66323,Hi Vis Orange,,,,,,,,,,,L,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66327_66324,Hi Vis Orange,,,,,,,,,,,XL,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66327_66325,Hi Vis Orange,,,,,,,,,,,XXL,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66327_66326,Hi Vis Orange,,,,,,,,,,,3XL,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66328_66321,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66328_66322,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66328_66323,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66328_66324,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66328_66325,Hi Vis Yellow,,,,,,,,,,,,,
product_variation,2696,54.3,,,,,,,,,,YHVS451_66328_66326,Hi Vis Yellow,,,,,,,,,,,,,
product,2697,129.76,Slim jeans Larston,85% katoen / 14% polyester / 1% elasthan. Zachte stretchjeans Larston. Belooft comfort en duurzaamheid.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,WRANGLER,Kleding,Jean,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414260&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414258&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414259&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414257&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=414261&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=448243&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=448241&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=448242&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=448247&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=448246&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,
product_option,2697,,,,,,,,,,,,,Color,Black Out,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W29/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W30/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W31/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W31/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W32/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W32/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W33/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W33/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W34/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W34/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W36/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W36/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W38/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W38/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W40/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W40/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Color,Dark Rinse,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Color,Day Drifter,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Color,Favourite,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Color,Like a Champ,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W35/L32,RADIOBUTTONS,TRUE,,,,,,,,,
product_option,2697,,,,,,,,,,,,,Size,W35/L34,RADIOBUTTONS,TRUE,,,,,,,,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78341,Black Out,,,,,,,,,,,W29/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78342,Black Out,,,,,,,,,,,W30/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78343,Black Out,,,,,,,,,,,W31/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78344,Black Out,,,,,,,,,,,W31/L34,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78345,Black Out,,,,,,,,,,,W32/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78346,Black Out,,,,,,,,,,,W32/L34,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78347,Black Out,,,,,,,,,,,W33/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78348,Black Out,,,,,,,,,,,W33/L34,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78349,Black Out,,,,,,,,,,,W34/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78350,Black Out,,,,,,,,,,,W34/L34,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78353,Black Out,,,,,,,,,,,W36/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78354,Black Out,,,,,,,,,,,W36/L34,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_84079,Black Out,,,,,,,,,,,W38/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78355,Black Out,,,,,,,,,,,W38/L34,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_84080,Black Out,,,,,,,,,,,W40/L32,,
product_variation,2697,129.76,,,,,,,,,,WR18SC_83659_78356,Black Out,,,,,,,,,,,W40/L34,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66249,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66250,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66251,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66252,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66253,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66254,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66255,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66256,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66257,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66258,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66261,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66262,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_84078,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66263,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_84081,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_66265_66264,Dark Rinse,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83643,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83644,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83645,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83646,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83647,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83648,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83649,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83650,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83651,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83652,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83655,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83656,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_84086,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83657,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_84088,Day Drifter,,,,,,,,,,,,,
product_variation,2697,105.04,,,,,,,,,,WR18SCC_83660_83658,Day Drifter,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_83661_66249,Favourite,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_83661_66250,Favourite,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_83661_66251,Favourite,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_83661_66252,Favourite,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_83661_66253,Favourite,,,,,,,,,,,,,
product_variation,2697,117.4,,,,,,,,,,WR18S_83661_66254,Favourite,,,,,,,,,,,,,
