type,product_internal_id,product_price,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15,product_media_gallery_image_url_16,product_media_gallery_image_url_17,product_media_gallery_image_url_18,product_variation_sku,product_variation_option_Color,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_19,product_variation_option_Size
product,1887,6.6,Sporthanddoek microvezel,"85% polyester / 15% polyamide. Licht, voor snel en doeltreffend drogen. Afgewerkt met overlocksteken en elastisch opvouw- /draagbandje.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70055&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light  Navy,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,
product_option,1887,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_60924_54509,Black,,,,,,One Size
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_60925_54509,Coral,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_54510_54509,Fuchsia,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_69747_54509,Ice Mint,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_54511_54509,Light  Navy,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_54512_54509,Lime,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_60926_54509,Purple,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_60927_54509,Red,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_60928_54509,Sporty Royal Blue,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_55596_54509,Storm Grey,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_54513_54509,Tropical Blue,,,,,,
product_variation,1887,6.6,,,,,,,,,,,,,,,,,,,,,,,,,PA574_54514_54509,White,,,,,,
product,1888,10,Sporthanddoek microvezel,"85% polyester / 15% polyamide. Licht, voor snel en doeltreffend drogen. Afgewerkt met overlocksteken en elastisch opvouw- /draagbandje.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=211432&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211432&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211431&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=246355&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70056&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light  Navy,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,
product_option,1888,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_60929_54515,Black,,,,,,One Size
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_60930_54515,Coral,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_54516_54515,Fuchsia,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_69748_54515,Ice Mint,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_54517_54515,Light  Navy,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_54518_54515,Lime,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_60931_54515,Purple,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_60932_54515,Red,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_60933_54515,Sporty Royal Blue,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_55597_54515,Storm Grey,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_54519_54515,Tropical Blue,,,,,,
product_variation,1888,10,,,,,,,,,,,,,,,,,,,,,,,,,PA575_54520_54515,White,,,,,,
product,1889,31,Badjas microvezel,"85% polyester / 15% polyamide. Heel licht, voor snel en doeltreffend drogen. Brede riem en twee opgezette zakken aan de voorkant.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=249072&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Huislinnen,Bad,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249072&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249065&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249068&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249073&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249074&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249071&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249067&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249066&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249069&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374962&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374963&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,
product_option,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Navy,RADIOBUTTONS,TRUE,,
product_option,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,S/M,RADIOBUTTONS,TRUE,,
product_option,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,L/XL,RADIOBUTTONS,TRUE,,
product_option,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,XXL/3XL,RADIOBUTTONS,TRUE,,
product_option,1889,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,
product_variation,1889,31,,,,,,,,,,,,,,,,,,,,,,,,,PA577_55821_55818,Sporty Navy,,,,,,S/M
product_variation,1889,31,,,,,,,,,,,,,,,,,,,,,,,,,PA577_55821_55819,Sporty Navy,,,,,,L/XL
product_variation,1889,31,,,,,,,,,,,,,,,,,,,,,,,,,PA577_55821_55820,Sporty Navy,,,,,,XXL/3XL
product_variation,1889,31,,,,,,,,,,,,,,,,,,,,,,,,,PA577_55822_55818,Storm Grey,,,,,,
product_variation,1889,31,,,,,,,,,,,,,,,,,,,,,,,,,PA577_55822_55819,Storm Grey,,,,,,
product_variation,1889,31,,,,,,,,,,,,,,,,,,,,,,,,,PA577_55822_55820,Storm Grey,,,,,,
product,1890,5.5,Afkoelende sporthanddoek,100% polyester. Koelt onmiddellijk af onder de werking van bevochtigen / spoelen / zwieren om de gemiddelde lichaamstemperatuur te verlagen. Contrasterende overlockafwerking. Afmetingen: 100 cm x 30 cm,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197460&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197460&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198488&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197448&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197447&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196104&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=196110&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=197459&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=198750&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374961&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Candy Pink,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fluorescent Yellow,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Icy Grey,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Icy Navy,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Icy White,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Olive Camouflage,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60935_60934,Black,,,,,,One Size
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60936_60934,Candy Pink,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60937_60934,Fluorescent Yellow,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60938_60934,Icy Grey,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60939_60934,Icy Navy,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60940_60934,Icy White,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60941_60934,Lime,,,,,,
product_variation,1890,6.1,,,,,,,,,,,,,,,,,,,,,,,,,PA578CC_62957_62971,Olive Camouflage,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_62958_60934,Orange,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_60942_60934,Sporty Royal Blue,,,,,,
product_variation,1890,5.5,,,,,,,,,,,,,,,,,,,,,,,,,PA578_69749_60934,Tropical Blue,,,,,,
product,1891,4.7,Golfhanddoek met honinggraatstructuur,80% polyester / 20% polyamide. Stof met honinggraatstructuur. Bevestiging met een metalen haak (anti-roestbehandeling). Toon op toon  overlockafwerking. Afmetingen: 50 cm x 40 cm,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249064&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=249063&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=374960&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Forest Green,RADIOBUTTONS,TRUE,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1891,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,PA579_60944_60943,Black,,,,,,One Size
product_variation,1891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,PA579_60945_60943,Forest Green,,,,,,
product_variation,1891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,PA579_60946_60943,Light Royal Blue,,,,,,
product_variation,1891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,PA579_60947_60943,Navy,,,,,,
product_variation,1891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,PA579_60948_60943,Red,,,,,,
product_variation,1891,4.7,,,,,,,,,,,,,,,,,,,,,,,,,PA579_60949_60943,White,,,,,,
product,1892,15.66,Sporthanddoek microvezel,"85% polyester / 15% polyamide. Licht, voor snel en doeltreffend drogen. Overlockafwerking en toon op toon opgenaaide elastiek om de handdoek op te vouwen. Afmetingen: 110 cm x 180 cm",https://media.europeancatalog.com/ws.php?act=download&mamfileid=358031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportaccessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=358031&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Coral,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Fuchsia,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Ice Mint,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Light  Navy,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Purple,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Sporty Royal Blue,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Storm Grey,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Tropical Blue,RADIOBUTTONS,TRUE,,
product_option,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60951_60950,Black,,,,,,One Size
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60952_60950,Coral,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60953_60950,Fuchsia,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_69750_60950,Ice Mint,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60954_60950,Light  Navy,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60955_60950,Lime,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60956_60950,Purple,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60957_60950,Red,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60958_60950,Sporty Royal Blue,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60959_60950,Storm Grey,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60960_60950,Tropical Blue,,,,,,
product_variation,1892,15.66,,,,,,,,,,,,,,,,,,,,,,,,,PA580_60961_60950,White,,,,,,
product,1893,18.86,Opvouwbare flessenhouder,"Opvouwbare flessenhouder van polypropeen, voor 8 flessen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Drinkwear,Bidon houder,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70070&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1893,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Blue,RADIOBUTTONS,TRUE,,
product_variation,1893,18.86,,,,,,,,,,,,,,,,,,,,,,,,,PA628_54527_54526,Black,,,,,,One Size
product_variation,1893,18.86,,,,,,,,,,,,,,,,,,,,,,,,,PA628_54528_54526,Blue,,,,,,
product,1894,23.4,Opvouwbare flessenhouder,"Opvouwbare flessenhouder van polypropeen, voor 10 flessen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70071&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Drinkwear,Bidon houder,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70071&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,
product_option,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_option,1894,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Blue,RADIOBUTTONS,TRUE,,
product_variation,1894,23.4,,,,,,,,,,,,,,,,,,,,,,,,,PA629_54530_54529,Black,,,,,,One Size
product_variation,1894,23.4,,,,,,,,,,,,,,,,,,,,,,,,,PA629_54531_54529,Blue,,,,,,
product,1895,6.24,Tee-marker,100% zware rubber. Tee-marker 2 posities. Geleverd in een blisterverpakking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70073&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70073&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70072&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1895,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1895,6.24,,,,,,,,,,,,,,,,,,,,,,,,,PA631_32704_32703,Red,,,,,,One Size
product,1896,11.6,Verstelbare Tee-marker,Plastic ABS. Verstelbare tee-marker van 6 tot 15 cm. Onderkant met gewicht voor een betere stabiliteit op het terrein. Bovenkant gebogen voor een betere en stabiele ondersteuning van de bal. Geleverd in een blisterverpakking.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70074&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Ballen & Accessoires,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70074&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,
product_option,1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1896,11.6,,,,,,,,,,,,,,,,,,,,,,,,,PA632_36704_36703,Black / Red,,,,,,One Size
product,1897,9.96,1 Kegel Met 12 Gaten,40cm hoog.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70076&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1897,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1897,9.96,,,,,,,,,,,,,,,,,,,,,,,,,PA635_39024_39023,Red,,,,,,One Size
product,1898,4.74,Cone,"Soepele afbaken pion met inkeping om een paal in te zetten om een obstakelparcours te creëren. Ø 30 cm, hoogte 15 cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70077&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
product_option,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,
product_option,1898,,,,,,,,,,,,,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,
product_variation,1898,4.74,,,,,,,,,,,,,,,,,,,,,,,,,PA636_39026_39025,Red,,,,,,One Size
product,1899,3.3,Pole Ø 25mm,"Plastic dwarsligger. Verkrijgbaar in 3 lengtes van 100cm, 120cm en 152cm.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=70081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,PROACT®,Trainingsmateriaal,Sportmateriaal,https://media.europeancatalog.com/ws.php?act=download&mamfileid=70081&token=fEP6GP8lqVnvHdxFnIg93eaQ3FTQOo,,,,,,,,,,,,,,,,,,,,,,,,,
