type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32580,78.56,Steel Grey / Black,48 EU (48 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32581,78.56,Steel Grey / Black,50 EU (50 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32582,78.56,Steel Grey / Black,52 EU (52 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32583,78.56,Steel Grey / Black,54 EU (54 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32584,78.56,Steel Grey / Black,56 EU (56 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32585,78.56,Steel Grey / Black,58 EU (58 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32586,78.56,Steel Grey / Black,60 EU (60 DE),,,,,,,,,,,
product_variation,kxc7QHgnO1H8KOlR,,,,,,,,,,CGBUC51_32591_32587,78.56,Steel Grey / Black,62 EU (62 DE),,,,,,,,,,,
product,6QfvKW52OnxLeSat,Bodywarmer Explorer,"Buitenkant: 65% polyester  / 35% katoen. Binnenkant: 100% zware, gewatteerde polysterwatten voor extra warmte. Waterafstotend, winddicht en warmte houdend. Ritssluiting gecombineerd met drukknopen. 4 voorzakken waarvan 2 met ritssluiting. 2 zakjes voor pennen. 1 binnenzak voor portefeuille. Open zoom en achterkant langer dan voorkant. Verstelbare windstoppers in de armsgaten met elastisch aanrijgkoord en stopper.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=275983&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,B&C,Kleding,Bodywarmer,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275983&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275984&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Color,Beige,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Color,Green Olive,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,6QfvKW52OnxLeSat,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_953_20727,68.36,Beige,S,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_953_947,68.36,Beige,M,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_953_948,68.36,Beige,L,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_953_949,68.36,Beige,XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_953_950,68.36,Beige,XXL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_951_20727,68.36,Black,S,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_951_947,68.36,Black,M,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_951_948,68.36,Black,L,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_951_949,68.36,Black,XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_951_950,68.36,Black,XXL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_951_51647,68.36,Black,3XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_20728_20727,68.36,Green Olive,S,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_20728_947,68.36,Green Olive,M,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_20728_948,68.36,Green Olive,L,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_20728_949,68.36,Green Olive,XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_20728_950,68.36,Green Olive,XXL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_952_20727,68.36,Navy,S,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_952_947,68.36,Navy,M,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_952_948,68.36,Navy,L,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_952_949,68.36,Navy,XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_952_950,68.36,Navy,XXL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_952_51647,68.36,Navy,3XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_954_20727,68.36,Red,S,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_954_947,68.36,Red,M,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_954_948,68.36,Red,L,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_954_949,68.36,Red,XL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_954_950,68.36,Red,XXL,,,,,,,,,,,
product_variation,6QfvKW52OnxLeSat,,,,,,,,,,CGEX_954_51647,68.36,Red,3XL,,,,,,,,,,,
product,szbuz16e7Jlo14du,Traveller+,"100% anti-pilling polyester fleece. Toon op toon rits met trekker. 2 zakken met ritssluiting.  Rechte snit en achterkant langer dan de voorkant. Kraag, armsgaten en onderkant afgewerkt met polyester biesje in dezelfde kleur.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=275997&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,B&C,Kleding,Pullover/Cardigan/Gilet,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275997&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275998&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Color,Charcoal,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,szbuz16e7Jlo14du,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21837_21822,36.38,Black,S,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21837_21823,36.38,Black,M,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21837_21824,36.38,Black,L,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21837_21825,36.38,Black,XL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21837_21826,36.38,Black,XXL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21837_51648,36.38,Black,3XL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21841_21822,36.38,Charcoal,S,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21841_21823,36.38,Charcoal,M,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21841_21824,36.38,Charcoal,L,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21841_21825,36.38,Charcoal,XL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21841_21826,36.38,Charcoal,XXL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21838_21822,36.38,Navy,S,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21838_21823,36.38,Navy,M,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21838_21824,36.38,Navy,L,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21838_21825,36.38,Navy,XL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21838_21826,36.38,Navy,XXL,,,,,,,,,,,
product_variation,szbuz16e7Jlo14du,,,,,,,,,,CGFU705_21838_51648,36.38,Navy,3XL,,,,,,,,,,,
product,BHNS2wWrfz0gCQ84,Windprotek,"100% anti-pilling microfleece polyester (144 draden) en ademend membraan. Winddicht, waterdicht tot 5000mm en ademend 3000g/m2/24h. Ton-sur-ton ritssluiting. Getailleerde snit en rechte mouwen. 2 zakken met ritssluiting. Elastische mouwuiteinden. Elastisch aanrijgkoord met 2 stoppers. Hoogwaardige isothermische functie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=276003&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276003&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=275999&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276002&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Color,Green Olive,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,BHNS2wWrfz0gCQ84,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19665_19660,88.46,Black,S,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19665_19661,88.46,Black,M,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19665_19662,88.46,Black,L,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19665_19663,88.46,Black,XL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19665_19664,88.46,Black,XXL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19665_51649,88.46,Black,3XL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19667_19660,88.46,Green Olive,S,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19667_19661,88.46,Green Olive,M,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19667_19662,88.46,Green Olive,L,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19667_19663,88.46,Green Olive,XL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19667_19664,88.46,Green Olive,XXL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19666_19660,88.46,Navy,S,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19666_19661,88.46,Navy,M,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19666_19662,88.46,Navy,L,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19666_19663,88.46,Navy,XL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19666_19664,88.46,Navy,XXL,,,,,,,,,,,
product_variation,BHNS2wWrfz0gCQ84,,,,,,,,,,CGFU749_19666_51649,88.46,Navy,3XL,,,,,,,,,,,
product,EKlqfZm0LG3U5Dtc,Id.501 Fleece Jacket,100% anti-pilling polyester. Doorlopende "ton sur ton" ritssluiting met ritstrekker. Nektape. 2 voorzakken met ritssluiting en ritstrekker. Open zoom.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276004&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,B&C,Kleding,Jas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276004&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=276007&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,4XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,,,,,,
product_option,EKlqfZm0LG3U5Dtc,,,,,,,,,,,,,,Size,3XL,RADIOBUTTONS,TRUE,,,,,,,
product_variation,EKlqfZm0LG3U5Dtc,,,,,,,,,,CGFUI50_50595_50594,25.6,Black,S,,,,,,,,,,,
product_variation,EKlqfZm0LG3U5Dtc,,,,,,,,,,CGFUI50_50595_50596,25.6,Black,M,,,,,,,,,,,
