type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8,product_media_gallery_image_url_9,product_media_gallery_image_url_10,product_media_gallery_image_url_11,product_media_gallery_image_url_12,product_media_gallery_image_url_13,product_media_gallery_image_url_14,product_media_gallery_image_url_15
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Fuchsia / Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Navy / Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Orange / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Red / Light Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Royal Blue / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,White / White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Color,Yellow / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,A1fhSieIKNkM4Osu,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47295_47294,19.24,Black / Black,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47296_47294,19.24,Fuchsia / Slate Grey,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47297_47294,19.24,Navy / Slate Grey,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47298_47294,19.24,Orange / Dark Grey,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47299_47294,19.24,Red / Light Grey,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47300_47294,19.24,Royal Blue / Dark Grey,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47301_47294,19.24,White / White,One Size,,,,,,,,,,,,,,
product_variation,A1fhSieIKNkM4Osu,,,,,,,,,,,,KI2006_47302_47294,19.24,Yellow / Dark Grey,One Size,,,,,,,,,,,,,,
product,CWuY1GwpYdQkIViS,Golfparaplu,"Golfparaplu 23 inch (58,5 cm), gaat automatisch open, 10 mm dikke zwartmetalen stok, zwarte baleinen van glasvezel, metalen punten, golfhandvat van polycarbonaat matte afwerking, 210T polyesterdoek.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=68033&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Accessoires,Paraplu,https://media.europeancatalog.com/ws.php?act=download&mamfileid=68033&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207667&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=208427&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=331312&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Black / Burnt Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Black / Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Black / Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Bottle Green,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Burgundy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Burnt Lime,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Light Sand,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Pale Pink,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Reflex blue/White/French red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Sage,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Sky Blue,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,Snow Grey,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,True Yellow,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CWuY1GwpYdQkIViS,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48527_48523,10.16,Black,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48537_48523,10.16,Black / Burnt Lime,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48536_48523,10.16,Black / Orange,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48535_48523,10.16,Black / Red,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48531_48523,10.16,Bottle Green,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_76969_48523,10.16,Burgundy,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48532_48523,10.16,Burnt Lime,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_76970_48523,10.16,Light Sand,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48528_48523,10.16,Navy,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48529_48523,10.16,Orange,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_76971_48523,10.16,Pale Pink,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48525_48523,10.16,Red,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_62929_48523,10.16,Reflex blue/White/French red,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48526_48523,10.16,Royal Blue,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_76972_48523,10.16,Sage,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48534_48523,10.16,Sky Blue,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48530_48523,10.16,Slate Grey,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_76973_48523,10.16,Snow Grey,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48533_48523,10.16,True Yellow,One Size,,,,,,,,,,,,,,
product_variation,CWuY1GwpYdQkIViS,,,,,,,,,,,,KI2007_48524_48523,10.16,White,One Size,,,,,,,,,,,,,,
product,596k7lZz2RzAbJqp,Tas met tunnelkoord van biologisch katoen,100% katoen. Tas van biologisch katoenvoile. Gemaakt van 100% biologisch katoen. Bestaat in verschillende formaten.  XS : 20 x 15 cm ; S : 25 x 20 cm ; M : 30 x 25 ; L : 35 x 30 cm ; XL : 42 x 38 cm. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206465&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=206465&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,,
product_option,596k7lZz2RzAbJqp,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,596k7lZz2RzAbJqp,,,,,,,,,,,,,,,,Size,XS,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,596k7lZz2RzAbJqp,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,596k7lZz2RzAbJqp,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,596k7lZz2RzAbJqp,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,596k7lZz2RzAbJqp,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,596k7lZz2RzAbJqp,,,,,,,,,,,,KI0729XS_62815_62806,1.5,Natural,XS,,,,,,,,,,,,,,
product_variation,596k7lZz2RzAbJqp,,,,,,,,,,,,KI0729S_62813_62807,1.8,Natural,S,,,,,,,,,,,,,,
product_variation,596k7lZz2RzAbJqp,,,,,,,,,,,,KI0729M_62812_62808,2.1,Natural,M,,,,,,,,,,,,,,
product_variation,596k7lZz2RzAbJqp,,,,,,,,,,,,KI0729L_62811_62809,2.64,Natural,L,,,,,,,,,,,,,,
product_variation,596k7lZz2RzAbJqp,,,,,,,,,,,,KI0729XL_62814_62810,3.24,Natural,XL,,,,,,,,,,,,,,
product,YwfNNMqOJtPcBCC2,Tas van mesh met een koordje,100% katoen. Bestaat in verschillende formaten.Gemaakt van 100% katoen.De voorzijde is van mesh en de achterzijde van canvaskatoen. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142139&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142139&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210721&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210722&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,YwfNNMqOJtPcBCC2,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YwfNNMqOJtPcBCC2,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YwfNNMqOJtPcBCC2,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,YwfNNMqOJtPcBCC2,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,YwfNNMqOJtPcBCC2,,,,,,,,,,,,KI0734S_64260_64255,2.24,Natural,S,,,,,,,,,,,,,,
product_variation,YwfNNMqOJtPcBCC2,,,,,,,,,,,,KI0734M_64259_64256,2.5,Natural,M,,,,,,,,,,,,,,
product_variation,YwfNNMqOJtPcBCC2,,,,,,,,,,,,KI0734L_64258_64257,3.24,Natural,L,,,,,,,,,,,,,,
product,nKOrg3GLZ9DtabFR,Tasje van katoen,100% katoen. Tasje van canvaskatoen met ritssluiting.Ideaal voor make-upborstels of pennen Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210720&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210720&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210719&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168969&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,
product_option,nKOrg3GLZ9DtabFR,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,nKOrg3GLZ9DtabFR,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,nKOrg3GLZ9DtabFR,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,nKOrg3GLZ9DtabFR,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,nKOrg3GLZ9DtabFR,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,nKOrg3GLZ9DtabFR,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,nKOrg3GLZ9DtabFR,,,,,,,,,,,,KI0737_64467_64465,5.44,Black,One Size,,,,,,,,,,,,,,
product_variation,nKOrg3GLZ9DtabFR,,,,,,,,,,,,KI0737N_64468_64466,4.94,Natural,One Size,,,,,,,,,,,,,,
product_variation,nKOrg3GLZ9DtabFR,,,,,,,,,,,,KI0737_64469_64465,5.44,White,One Size,,,,,,,,,,,,,,
product,CXHs0zoFGbOV4gXK,Tas met twee vakken,"100% katoen. Tas met twee vakken, waarvan één van canvaskatoen en het tweede van katoenmesh, beide met een ritssluiting.Bestaat in twee formaten Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=142145&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=142145&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210715&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210717&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210718&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210716&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,
product_option,CXHs0zoFGbOV4gXK,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CXHs0zoFGbOV4gXK,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CXHs0zoFGbOV4gXK,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CXHs0zoFGbOV4gXK,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CXHs0zoFGbOV4gXK,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,CXHs0zoFGbOV4gXK,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,CXHs0zoFGbOV4gXK,,,,,,,,,,,,KI0738S_64412_64409,4.46,Black,S,,,,,,,,,,,,,,
product_variation,CXHs0zoFGbOV4gXK,,,,,,,,,,,,KI0738M_64413_64410,4.56,Black,M,,,,,,,,,,,,,,
product_variation,CXHs0zoFGbOV4gXK,,,,,,,,,,,,KI0738N_64414_64408,4.46,Natural,S,,,,,,,,,,,,,,
product_variation,CXHs0zoFGbOV4gXK,,,,,,,,,,,,KI0738NM_64415_64411,4.36,Natural,M,,,,,,,,,,,,,,
product,8UlRqV3OGWngWYj7,Omkeerbaar tasje,100% katoen. Omkeerbaar accessoiretasje van katoencanvas. Contrasterende kleur aan weerskanten.  Bestaat in twee formaten. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210714&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210714&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=193399&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,8UlRqV3OGWngWYj7,,,,,,,,,,,,,,,,Color,Natural / Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,8UlRqV3OGWngWYj7,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,8UlRqV3OGWngWYj7,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,8UlRqV3OGWngWYj7,,,,,,,,,,,,KI0740S_64264_64261,4.8,Natural / Black,S,,,,,,,,,,,,,,
product_variation,8UlRqV3OGWngWYj7,,,,,,,,,,,,KI0740M_64263_64262,6,Natural / Black,M,,,,,,,,,,,,,,
product,rTdsdEy7xZ7S7urY,Tasje met ritssluiting,100% katoen. Tasje van canvaskatoen met een metalen ritssluiting. Bestaat in twee formaten. Gecertificeerd STANDARD 100 by OEKO-TEX® N° CQ  1164/1 IFTH.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210712&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210712&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210713&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Color,Dusty Pink,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,rTdsdEy7xZ7S7urY,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742S_64269_64266,4.74,Black,S,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742M_64272_64267,5.66,Black,M,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742S_64270_64266,4.74,Dusty Pink,S,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742M_64273_64267,5.66,Dusty Pink,M,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742NS_64274_64265,4.4,Natural,S,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742NM_64275_64268,5.34,Natural,M,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742S_64271_64266,4.74,Navy,S,,,,,,,,,,,,,,
product_variation,rTdsdEy7xZ7S7urY,,,,,,,,,,,,KI0742M_64276_64267,5.66,Navy,M,,,,,,,,,,,,,,
product,HQ4mgUk6TYYet84x,Katoenen koordjestas met sneeuwmanmotief,220 g/m² 100% katoen. Katoenen tas met trekkoord en gedrukte sneeuwpop. 38x45cm.<br/>,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168966&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=168966&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210708&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,,,,,,,
product_option,HQ4mgUk6TYYet84x,,,,,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,HQ4mgUk6TYYet84x,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,HQ4mgUk6TYYet84x,,,,,,,,,,,,,,,,Color,Cherry Red,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,HQ4mgUk6TYYet84x,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,HQ4mgUk6TYYet84x,,,,,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,,,,
product_option,HQ4mgUk6TYYet84x,,,,,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,,,,
