type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_6,product_media_gallery_image_url_7
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,ygQis392zhTO7hNX,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001C_66524_64963,8.86,Black,S,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001C_66524_64964,8.86,Black,M,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001C_66524_64965,8.86,Black,L,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001C_66524_64966,8.86,Black,XL,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001CX_66525_64967,11.52,Black,XXL,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001_31086_31082,8.86,White,S,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001_31086_31083,8.86,White,M,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001_31086_31084,8.86,White,L,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001_31086_31085,8.86,White,XL,,,,,,
product_variation,ygQis392zhTO7hNX,,,,,,,,,,,,BE3001X_31101_31112,11.52,White,XXL,,,,,,
product,csW6sJrubHLFW9el,Unisex Jersey Short Sleeve Tee Heather,52% ringgesponnen gekamd katoen / 48% polyester (Athletic Heather en Heather Black : 90% ringgesponnen gekamd katoen / 10% polyester). Zeer zachte jersey van hoogwaardige kwaliteit. Modern unisex t-shirt. Nektape. Getailleerde snit. Zijnaden.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=403591&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Bella + Canvas,Kleding,T-shirt,https://media.europeancatalog.com/ws.php?act=download&mamfileid=403591&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=416743&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Athletic Heather,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Dark Grey Heather,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Deep Heather,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Aqua,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Black,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Blue,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Clay,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Columbia Blue,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Deep Teal,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Dusty Blue,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Ice Blue,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Kelly,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Maroon,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Mauve,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Midnight Navy,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Military Green,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Mustard,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Olive,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Peach,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Red,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Sea Green,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Color,Heather Stone,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,S,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,M,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,L,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XL,RADIOBUTTONS,TRUE,,
product_option,csW6sJrubHLFW9el,,,,,,,,,,,,,,,,Size,XXL,RADIOBUTTONS,TRUE,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62729_62724,9.1,Athletic Heather,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62729_62725,9.1,Athletic Heather,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62729_62726,9.1,Athletic Heather,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62729_62727,9.1,Athletic Heather,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62730_62728,11.78,Athletic Heather,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62731_62724,9.1,Dark Grey Heather,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62731_62725,9.1,Dark Grey Heather,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62731_62726,9.1,Dark Grey Heather,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62731_62727,9.1,Dark Grey Heather,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62732_62728,11.78,Dark Grey Heather,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64982_62724,9.1,Deep Heather,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64982_62725,9.1,Deep Heather,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64982_62726,9.1,Deep Heather,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64982_62727,9.1,Deep Heather,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_64983_62728,11.78,Deep Heather,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62733_62724,9.1,Heather Aqua,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62733_62725,9.1,Heather Aqua,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62733_62726,9.1,Heather Aqua,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62733_62727,9.1,Heather Aqua,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62734_62728,11.78,Heather Aqua,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62735_62724,9.1,Heather Black,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62735_62725,9.1,Heather Black,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62735_62726,9.1,Heather Black,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62735_62727,9.1,Heather Black,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62736_62728,11.78,Heather Black,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62737_62724,9.1,Heather Blue,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62737_62725,9.1,Heather Blue,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62737_62726,9.1,Heather Blue,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62737_62727,9.1,Heather Blue,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62738_62728,11.78,Heather Blue,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62739_62724,9.1,Heather Clay,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62739_62725,9.1,Heather Clay,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62739_62726,9.1,Heather Clay,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62739_62727,9.1,Heather Clay,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62740_62728,11.78,Heather Clay,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62741_62724,9.1,Heather Columbia Blue,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62741_62725,9.1,Heather Columbia Blue,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62741_62726,9.1,Heather Columbia Blue,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62741_62727,9.1,Heather Columbia Blue,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62742_62728,11.78,Heather Columbia Blue,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62743_62724,9.1,Heather Deep Teal,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62743_62725,9.1,Heather Deep Teal,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62743_62726,9.1,Heather Deep Teal,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62743_62727,9.1,Heather Deep Teal,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62744_62728,11.78,Heather Deep Teal,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64985_62724,9.1,Heather Dusty Blue,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64985_62725,9.1,Heather Dusty Blue,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64985_62726,9.1,Heather Dusty Blue,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64985_62727,9.1,Heather Dusty Blue,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_64984_62728,11.78,Heather Dusty Blue,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62745_62724,9.1,Heather Ice Blue,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62745_62725,9.1,Heather Ice Blue,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62745_62726,9.1,Heather Ice Blue,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62745_62727,9.1,Heather Ice Blue,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62746_62728,11.78,Heather Ice Blue,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62747_62724,9.1,Heather Kelly,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62747_62725,9.1,Heather Kelly,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62747_62726,9.1,Heather Kelly,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62747_62727,9.1,Heather Kelly,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62748_62728,11.78,Heather Kelly,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62749_62724,9.1,Heather Maroon,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62749_62725,9.1,Heather Maroon,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62749_62726,9.1,Heather Maroon,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62749_62727,9.1,Heather Maroon,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_62750_62728,11.78,Heather Maroon,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64986_62724,9.1,Heather Mauve,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64986_62725,9.1,Heather Mauve,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64986_62726,9.1,Heather Mauve,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_64986_62727,9.1,Heather Mauve,XL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVCX_64987_62728,11.78,Heather Mauve,XXL,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62751_62724,9.1,Heather Midnight Navy,S,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62751_62725,9.1,Heather Midnight Navy,M,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62751_62726,9.1,Heather Midnight Navy,L,,,,,,
product_variation,csW6sJrubHLFW9el,,,,,,,,,,,,BE3001CVC_62751_62727,9.1,Heather Midnight Navy,XL,,,,,,
