type,product_internal_id,product_name,product_description,product_media_main_image_url,product_brand,product_category_1,product_category_2,product_media_gallery_image_url_1,product_variation_sku,product_price,product_variation_option_Color,product_variation_option_Size,product_option_name,product_option_value,product_option_type,product_option_is_required,product_media_gallery_image_url_2,product_media_gallery_image_url_3,product_media_gallery_image_url_4,product_media_gallery_image_url_5,product_media_gallery_image_url_6,product_media_gallery_image_url_7,product_media_gallery_image_url_8
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Color,Burnt Lime,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,uI1kOzahu8COnjqN,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,uI1kOzahu8COnjqN,,,,,,,,KI0304_42073_37730,6.34,Black,One Size,,,,,,,,,,,
product_variation,uI1kOzahu8COnjqN,,,,,,,,KI0304_42075_37730,6.34,Burnt Lime,One Size,,,,,,,,,,,
product_variation,uI1kOzahu8COnjqN,,,,,,,,KI0304_42074_37730,6.34,Navy,One Size,,,,,,,,,,,
product_variation,uI1kOzahu8COnjqN,,,,,,,,KI0304_37733_37730,6.34,Orange,One Size,,,,,,,,,,,
product_variation,uI1kOzahu8COnjqN,,,,,,,,KI0304_37731_37730,6.34,Red,One Size,,,,,,,,,,,
product_variation,uI1kOzahu8COnjqN,,,,,,,,KI0304_37732_37730,6.34,Royal Blue,One Size,,,,,,,,,,,
product,GxIt51D1NafA2DUZ,Grote Koeltas,Grote koeltas van 210D polyester. Medium maat.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67662&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67662&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67663&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=392228&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,GxIt51D1NafA2DUZ,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,GxIt51D1NafA2DUZ,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,GxIt51D1NafA2DUZ,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,GxIt51D1NafA2DUZ,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,GxIt51D1NafA2DUZ,,,,,,,,KI0306_37738_37737,9,Light Grey,One Size,,,,,,,,,,,
product_variation,GxIt51D1NafA2DUZ,,,,,,,,KI0306_40562_37737,9,Navy,One Size,,,,,,,,,,,
product,IdawIn2iiwx3dB8g,Hoge Koeltas,Koeltas van 300D polyester. Hengsels in webbing voor een sterkere structuur. Voorvak met rits.  Afneembare en verstelbare schouderband.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67665&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67665&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67664&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,IdawIn2iiwx3dB8g,,,,,,,,,,,,Color,Full Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,IdawIn2iiwx3dB8g,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,IdawIn2iiwx3dB8g,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,IdawIn2iiwx3dB8g,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,IdawIn2iiwx3dB8g,,,,,,,,KI0307_55739_37739,19.26,Full Grey,One Size,,,,,,,,,,,
product_variation,IdawIn2iiwx3dB8g,,,,,,,,KI0307_37740_37739,19.26,Royal Blue,One Size,,,,,,,,,,,
product,Rr7xyrhokqdq1lZU,Koeltas met dubbel compartiment,"Koeltas met dubbel compartiment  van600D polyester, groot voorvak, verstelbare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67674&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67674&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,Rr7xyrhokqdq1lZU,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,Rr7xyrhokqdq1lZU,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,Rr7xyrhokqdq1lZU,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,Rr7xyrhokqdq1lZU,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,Rr7xyrhokqdq1lZU,,,,,,,,KI0317_43269_43268,14.44,Light Grey,One Size,,,,,,,,,,,
product_variation,Rr7xyrhokqdq1lZU,,,,,,,,KI0317_43270_43268,14.44,Navy,One Size,,,,,,,,,,,
product,nw12hOBYqcv3rqB0,Koeltas,"Koeltas van 420D polyester, groot voorvak met ritssluiting, zijvak in mesh, verstelbare schouderband.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67675&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67675&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,nw12hOBYqcv3rqB0,,,,,,,,,,,,Color,Light Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,nw12hOBYqcv3rqB0,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,nw12hOBYqcv3rqB0,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,nw12hOBYqcv3rqB0,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,nw12hOBYqcv3rqB0,,,,,,,,KI0318_43272_43271,13,Light Grey,One Size,,,,,,,,,,,
product_variation,nw12hOBYqcv3rqB0,,,,,,,,KI0318_43273_43271,13,Royal Blue,One Size,,,,,,,,,,,
product,MSDC8unVE2b60mfY,Smartphone armband,"Armhouder van polyester neopreen voor smartphones tot 4,7, ideaal voor alle sport-en buitenactiviteiten, met venster voor touchscreenfunctie.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=417437&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Accessoires,Armhouders,https://media.europeancatalog.com/ws.php?act=download&mamfileid=417437&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=417435&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=417436&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,MSDC8unVE2b60mfY,,,,,,,,,,,,Color,Lime,RADIOBUTTONS,TRUE,,,,,,,
product_option,MSDC8unVE2b60mfY,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,MSDC8unVE2b60mfY,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,MSDC8unVE2b60mfY,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,MSDC8unVE2b60mfY,,,,,,,,KI0325_46883_46880,1.2,Lime,One Size,,,,,,,,,,,
product_variation,MSDC8unVE2b60mfY,,,,,,,,KI0325_46885_46880,1.2,White,One Size,,,,,,,,,,,
product,bqSTnhZltOoZjv7C,Heuptas,"Heuptas van 210D ripstop. Voorvak met rits, binnenvak van mesh, gaatje voor de oortjes.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67693&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67693&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67694&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,bqSTnhZltOoZjv7C,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,bqSTnhZltOoZjv7C,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,bqSTnhZltOoZjv7C,,,,,,,,KI0332_46896_46895,8.34,Black,One Size,,,,,,,,,,,
product,zugDppYfRcQNc9Ho,Travel set,"Reissetje in bedrukbaar zakje van 210D polyester. Klittenbandsluiting in het midden. Inclusief oordopjes, oogmasker en opblaasbaar nekkussen.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67700&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Accessoires voor tassen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67700&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,zugDppYfRcQNc9Ho,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,zugDppYfRcQNc9Ho,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,zugDppYfRcQNc9Ho,,,,,,,,KI0336_46904_46903,4.7,Black,One Size,,,,,,,,,,,
product,g8gICYS1iSdNoCCS,Heuptas voor fles,"Heuptas voor fles voor hardlopers, van polyester. Gewatteerde rug en ademende mesh, hoofdzak met rits, 2 fleszakken opzij, elastische houder voor hardloophesje/energiereep. Geleverd met twee flessen van 350 ml, verstelbare klittenbandsluiting.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67712&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67712&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67710&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67711&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,g8gICYS1iSdNoCCS,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,g8gICYS1iSdNoCCS,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,g8gICYS1iSdNoCCS,,,,,,,,KI0343_54104_54103,17.54,Black,One Size,,,,,,,,,,,
product,yiCnmEuZsvHglGrD,Petanquetas,Petanquetas van 600D polyester. Draagriem en ritssluiting. Voor maximaal 3 ballen.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210459&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210459&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210458&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210456&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210455&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210457&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Color,Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Color,Orange,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,yiCnmEuZsvHglGrD,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,yiCnmEuZsvHglGrD,,,,,,,,KI0344_60259_60258,6.66,Black,One Size,,,,,,,,,,,
product_variation,yiCnmEuZsvHglGrD,,,,,,,,KI0344_60264_60258,6.66,Dark Grey,One Size,,,,,,,,,,,
product_variation,yiCnmEuZsvHglGrD,,,,,,,,KI0344_60260_60258,6.66,Navy,One Size,,,,,,,,,,,
product_variation,yiCnmEuZsvHglGrD,,,,,,,,KI0344_60261_60258,6.66,Orange,One Size,,,,,,,,,,,
product_variation,yiCnmEuZsvHglGrD,,,,,,,,KI0344_60262_60258,6.66,Red,One Size,,,,,,,,,,,
product_variation,yiCnmEuZsvHglGrD,,,,,,,,KI0344_60263_60258,6.66,Royal Blue,One Size,,,,,,,,,,,
product,EWsxqwz3EMJfTLZM,Minitas met koelvak,Koeltas van 210D polyester + wand van aluminium. Zak aan de voorkant voor eenvoudige personalisatie. Er kunnen tot 6 blikjes in.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207675&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=207675&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67713&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Color,Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Color,Turquoise,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Color,White,RADIOBUTTONS,TRUE,,,,,,,
product_option,EWsxqwz3EMJfTLZM,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,EWsxqwz3EMJfTLZM,,,,,,,,KI0345_55265_55264,3.06,Black,One Size,,,,,,,,,,,
product_variation,EWsxqwz3EMJfTLZM,,,,,,,,KI0345_55266_55264,3.06,Navy,One Size,,,,,,,,,,,
product_variation,EWsxqwz3EMJfTLZM,,,,,,,,KI0345_55267_55264,3.06,Red,One Size,,,,,,,,,,,
product_variation,EWsxqwz3EMJfTLZM,,,,,,,,KI0345_55268_55264,3.06,Turquoise,One Size,,,,,,,,,,,
product_variation,EWsxqwz3EMJfTLZM,,,,,,,,KI0345_55269_55264,3.06,White,One Size,,,,,,,,,,,
product,xuNLigv5vAkxYF4d,Semi-rigide petanquetas,Petanquetas van 600D polyester. Voor maximaal 3 ballen. Semi-rigide structuur om de ballen te beschermen. Overslag met dubbele ritssluiting en magneetsluiting.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210454&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210454&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210453&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,xuNLigv5vAkxYF4d,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,xuNLigv5vAkxYF4d,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,xuNLigv5vAkxYF4d,,,,,,,,,,,,Color,Royal Blue,RADIOBUTTONS,TRUE,,,,,,,
product_option,xuNLigv5vAkxYF4d,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,xuNLigv5vAkxYF4d,,,,,,,,KI0346_60266_60265,14.56,Black,One Size,,,,,,,,,,,
product_variation,xuNLigv5vAkxYF4d,,,,,,,,KI0346_60267_60265,14.56,Royal Blue,One Size,,,,,,,,,,,
product,XaFZXfAtL1PbiJ5w,Koeltas met ritszak,Koeltas van 600D polyester.1 ritszak aan de voorkant voor eenvoudige personalisatie. Hengsels en zak in een contrasterende kleur. Er kunnen flessen van 500 ml en blikjes in.,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210452&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210452&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210451&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210450&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67715&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,XaFZXfAtL1PbiJ5w,,,,,,,,,,,,Color,Dark Grey Heather / Navy,RADIOBUTTONS,TRUE,,,,,,,
product_option,XaFZXfAtL1PbiJ5w,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XaFZXfAtL1PbiJ5w,,,,,,,,,,,,Color,Light Blue Heather / Dark Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,XaFZXfAtL1PbiJ5w,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,XaFZXfAtL1PbiJ5w,,,,,,,,KI0347_55271_55270,12.96,Dark Grey Heather / Navy,One Size,,,,,,,,,,,
product_variation,XaFZXfAtL1PbiJ5w,,,,,,,,KI0347_55272_55270,12.96,Light Blue Heather / Dark Grey,One Size,,,,,,,,,,,
product,zMTeJIXrjvDWgAWg,Koeltas van jute - klein model,"Koeltas met buitenzijde van jutecanvas en katoenen zak voor eenvoudige personalisatie, koelvak binnenin met isolerende wand van aluminium en koelschuim met hoge densiteit. Katoenen hengsels. Klein model.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210493&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210493&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67724&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67722&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67723&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,
product_option,zMTeJIXrjvDWgAWg,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,zMTeJIXrjvDWgAWg,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,zMTeJIXrjvDWgAWg,,,,,,,,KI0352_55278_55277,14.66,Natural,One Size,,,,,,,,,,,
product,c39Uu1dN6VJiTeF4,Koeltas van jute - middelgroot model,"Koeltas met buitenzijde van jutecanvas en katoenen zak voor eenvoudige personalisatie, koelvak binnenin met isolerende wand van aluminium en koelschuim met hoge densiteit. Katoenen hengsels. Middelgroot model.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210492&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210492&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67725&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67723&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,c39Uu1dN6VJiTeF4,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,c39Uu1dN6VJiTeF4,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,c39Uu1dN6VJiTeF4,,,,,,,,KI0353_55280_55279,16.8,Natural,One Size,,,,,,,,,,,
product,1HCEwK4rbt7bCsat,Koeltas van jute - groot model,"Koeltas met buitenzijde van jutecanvas en katoenen zak voor eenvoudige personalisatie, koelvak binnenin met isolerende wand van aluminium en koelschuim met hoge densiteit. Katoenen hengsels. Groot model.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=210491&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=210491&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67726&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67723&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,
product_option,1HCEwK4rbt7bCsat,,,,,,,,,,,,Color,Natural,RADIOBUTTONS,TRUE,,,,,,,
product_option,1HCEwK4rbt7bCsat,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,1HCEwK4rbt7bCsat,,,,,,,,KI0354_55282_55281,21.66,Natural,One Size,,,,,,,,,,,
product,XH3QApYbcyfRGhff,Documententas,"Documententas van 600D polyester. Verstelbare schouderband. Overslag met gespsluiting, vak met ritssluiting op flap, pen en visitekaarthouder, binnenvak.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=211518&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Tas,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211518&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,https://media.europeancatalog.com/ws.php?act=download&mamfileid=211519&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Color,Corde,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Color,Red,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Color,Slate Grey,RADIOBUTTONS,TRUE,,,,,,,
product_option,XH3QApYbcyfRGhff,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,XH3QApYbcyfRGhff,,,,,,,,KI0403_32254_32253,10.16,Black,One Size,,,,,,,,,,,
product_variation,XH3QApYbcyfRGhff,,,,,,,,KI0403_32255_32253,10.16,Corde,One Size,,,,,,,,,,,
product_variation,XH3QApYbcyfRGhff,,,,,,,,KI0403_48601_32253,10.16,Red,One Size,,,,,,,,,,,
product_variation,XH3QApYbcyfRGhff,,,,,,,,KI0403_32256_32253,10.16,Slate Grey,One Size,,,,,,,,,,,
product,94RNYWspFpFvYYx7,Schrijfmap,"Schrijfmap van polyurethane en microvezel, ritssluiting rondom, schrijfblok en penlus rechts, vakje met rits, links een rekenmachine op zonne-energie en organizer vakjes. Pen niet meegeleverd. Prijs inclusief Recupel.",https://media.europeancatalog.com/ws.php?act=download&mamfileid=67733&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,Kimood,Tassen,Accessoires voor tassen,https://media.europeancatalog.com/ws.php?act=download&mamfileid=67733&token=9P7kPRxcoPhe5Gakg4JAu4XUKTAvLl,,,,,,,,,,,,,,,
product_option,94RNYWspFpFvYYx7,,,,,,,,,,,,Color,Black,RADIOBUTTONS,TRUE,,,,,,,
product_option,94RNYWspFpFvYYx7,,,,,,,,,,,,Size,One Size,RADIOBUTTONS,TRUE,,,,,,,
product_variation,94RNYWspFpFvYYx7,,,,,,,,KI0408_37748_37747,29.56,Black,One Size,,,,,,,,,,,
